0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,y
0.268101298731993,0.0345422531050212,0.020621358764373,0.0018671488164876,0.0151735384833552,0.0129045981493955,0.0223112466172699,0.0149253731343284,0.0964654163860035,0.284444759575046,0.462899280320488,0.594852341617329,0.505560085557958,0.616560900958391,0.825197055104524,0.974568960423536,0.944162796468962,0.898583094031032,0.961900710225594,0.95066236513395,0.949137920847071,0.881128797816145,0.910081421869277,0.917266399593481,0.5135583779008179,0.2955646770462251,0.5098709373264593,0.3646733621928226,0.741577149880054
0.0345422531050212,0.020621358764373,0.0018671488164876,0.0151735384833552,0.0129045981493955,0.0223112466172699,0.0149253731343284,0.0964654163860035,0.284444759575046,0.462899280320488,0.594852341617329,0.505560085557958,0.616560900958391,0.825197055104524,0.974568960423536,0.944162796468962,0.898583094031032,0.961900710225594,0.95066236513395,0.949137920847071,0.881128797816145,0.910081421869277,0.917266399593481,0.741577149880054,0.5202364164926138,0.3546406994086582,0.5130823061546801,0.4186052717342429,0.43029508041739
0.020621358764373,0.0018671488164876,0.0151735384833552,0.0129045981493955,0.0223112466172699,0.0149253731343284,0.0964654163860035,0.284444759575046,0.462899280320488,0.594852341617329,0.505560085557958,0.616560900958391,0.825197055104524,0.974568960423536,0.944162796468962,0.898583094031032,0.961900710225594,0.95066236513395,0.949137920847071,0.881128797816145,0.910081421869277,0.917266399593481,0.741577149880054,0.43029508041739,0.5163932147959105,0.40280500726011353,0.5072784260328433,0.46093852773113825,0.198863166353505
0.0018671488164876,0.0151735384833552,0.0129045981493955,0.0223112466172699,0.0149253731343284,0.0964654163860035,0.284444759575046,0.462899280320488,0.594852341617329,0.505560085557958,0.616560900958391,0.825197055104524,0.974568960423536,0.944162796468962,0.898583094031032,0.961900710225594,0.95066236513395,0.949137920847071,0.881128797816145,0.910081421869277,0.917266399593481,0.741577149880054,0.43029508041739,0.198863166353505,0.5224053521036244,0.4425018246510508,0.511510073499197,0.4933196267434564,0.0781129979555902
0.0151735384833552,0.0129045981493955,0.0223112466172699,0.0149253731343284,0.0964654163860035,0.284444759575046,0.462899280320488,0.594852341617329,0.505560085557958,0.616560900958391,0.825197055104524,0.974568960423536,0.944162796468962,0.898583094031032,0.961900710225594,0.95066236513395,0.949137920847071,0.881128797816145,0.910081421869277,0.917266399593481,0.741577149880054,0.43029508041739,0.198863166353505,0.0781129979555902,0.5363322018164293,0.48571221411452215,0.5227833161565976,0.527914348908594,0.0745441438886329
0.0129045981493955,0.0223112466172699,0.0149253731343284,0.0964654163860035,0.284444759575046,0.462899280320488,0.594852341617329,0.505560085557958,0.616560900958391,0.825197055104524,0.974568960423536,0.944162796468962,0.898583094031032,0.961900710225594,0.95066236513395,0.949137920847071,0.881128797816145,0.910081421869277,0.917266399593481,0.741577149880054,0.43029508041739,0.198863166353505,0.0781129979555902,0.0745441438886329,0.556956115872004,0.5339419922530436,0.5427205642984689,0.5686194027517626,0.0267073185143167
0.0223112466172699,0.0149253731343284,0.0964654163860035,0.284444759575046,0.462899280320488,0.594852341617329,0.505560085557958,0.616560900958391,0.825197055104524,0.974568960423536,0.944162796468962,0.898583094031032,0.961900710225594,0.95066236513395,0.949137920847071,0.881128797816145,0.910081421869277,0.917266399593481,0.741577149880054,0.43029508041739,0.198863166353505,0.0781129979555902,0.0745441438886329,0.0267073185143167,0.6096003688164459,0.8006897651884044,0.5927643952049114,0.8047453038545828,0.120702898807625
0.0149253731343284,0.0964654163860035,0.284444759575046,0.462899280320488,0.594852341617329,0.505560085557958,0.616560900958391,0.825197055104524,0.974568960423536,0.944162796468962,0.898583094031032,0.961900710225594,0.95066236513395,0.949137920847071,0.881128797816145,0.910081421869277,0.917266399593481,0.741577149880054,0.43029508041739,0.198863166353505,0.0781129979555902,0.0745441438886329,0.0267073185143167,0.120702898807625,0.5711873776003896,0.9828499272346657,0.5700506510969743,0.9848354387004916,0.381371054466385
0.0964654163860035,0.284444759575046,0.462899280320488,0.594852341617329,0.505560085557958,0.616560900958391,0.825197055104524,0.974568960423536,0.944162796468962,0.898583094031032,0.961900710225594,0.95066236513395,0.949137920847071,0.881128797816145,0.910081421869277,0.917266399593481,0.741577149880054,0.43029508041739,0.198863166353505,0.0781129979555902,0.0745441438886329,0.0267073185143167,0.120702898807625,0.381371054466385,0.5508488498094216,0.9333980370709151,0.5529400765591096,0.950752959909561,0.785656042826249
0.284444759575046,0.462899280320488,0.594852341617329,0.505560085557958,0.616560900958391,0.825197055104524,0.974568960423536,0.944162796468962,0.898583094031032,0.961900710225594,0.95066236513395,0.949137920847071,0.881128797816145,0.910081421869277,0.917266399593481,0.741577149880054,0.43029508041739,0.198863166353505,0.0781129979555902,0.0745441438886329,0.0267073185143167,0.120702898807625,0.381371054466385,0.785656042826249,0.5334022361664675,0.8994626049417742,0.5439582793676792,0.9392823672085876,0.922950567825954
