0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,y
0.594360845911834,0.569678986808994,0.330538724477125,0.211308353638271,0.172139682435007,0.151354466254734,0.160093085346442,0.0860458473545632,0.0595432167374717,0.0144342037166989,0.0,0.0092029736936225,0.0991225413776467,0.369193814293507,0.665697186108861,0.66062823840784,0.6589922415799,0.659692559496649,0.662296614258999,0.659621528713585,0.661434186111734,0.657297690605535,0.659713623501123,0.660556338562501,0.5724888089773708,0.21178593952785996,0.5426220425555375,0.2751699131799922,0.663238109864236
0.569678986808994,0.330538724477125,0.211308353638271,0.172139682435007,0.151354466254734,0.160093085346442,0.0860458473545632,0.0595432167374717,0.0144342037166989,0.0,0.0092029736936225,0.0991225413776467,0.369193814293507,0.665697186108861,0.66062823840784,0.6589922415799,0.659692559496649,0.662296614258999,0.659621528713585,0.661434186111734,0.657297690605535,0.659713623501123,0.660556338562501,0.663238109864236,0.6067752231381874,0.2126656976877595,0.5751425310376477,0.2793509952866268,0.675627564927599
0.330538724477125,0.211308353638271,0.172139682435007,0.151354466254734,0.160093085346442,0.0860458473545632,0.0595432167374717,0.0144342037166989,0.0,0.0092029736936225,0.0991225413776467,0.369193814293507,0.665697186108861,0.66062823840784,0.6589922415799,0.659692559496649,0.662296614258999,0.659621528713585,0.661434186111734,0.657297690605535,0.659713623501123,0.660556338562501,0.663238109864236,0.675627564927599,0.6090803960647814,0.26402455242786105,0.5787100925515378,0.3298156839690314,0.660623867282729
0.211308353638271,0.172139682435007,0.151354466254734,0.160093085346442,0.0860458473545632,0.0595432167374717,0.0144342037166989,0.0,0.0092029736936225,0.0991225413776467,0.369193814293507,0.665697186108861,0.66062823840784,0.6589922415799,0.659692559496649,0.662296614258999,0.659621528713585,0.661434186111734,0.657297690605535,0.659713623501123,0.660556338562501,0.663238109864236,0.675627564927599,0.660623867282729,0.6870680359181893,0.49768356424775856,0.6335020633168937,0.5203174528834187,0.665020341478144
0.172139682435007,0.151354466254734,0.160093085346442,0.0860458473545632,0.0595432167374717,0.0144342037166989,0.0,0.0092029736936225,0.0991225413776467,0.369193814293507,0.665697186108861,0.66062823840784,0.6589922415799,0.659692559496649,0.662296614258999,0.659621528713585,0.661434186111734,0.657297690605535,0.659713623501123,0.660556338562501,0.663238109864236,0.675627564927599,0.660623867282729,0.665020341478144,0.6999770043071166,0.8776677575818155,0.6552992455144779,0.8508757489233076,0.660413356306636
0.151354466254734,0.160093085346442,0.0860458473545632,0.0595432167374717,0.0144342037166989,0.0,0.0092029736936225,0.0991225413776467,0.369193814293507,0.665697186108861,0.66062823840784,0.6589922415799,0.659692559496649,0.662296614258999,0.659621528713585,0.661434186111734,0.657297690605535,0.659713623501123,0.660556338562501,0.663238109864236,0.675627564927599,0.660623867282729,0.665020341478144,0.660413356306636,0.6888151143467655,0.9192303863251943,0.6498963488865055,0.8906251992766159,0.38284604265781
0.160093085346442,0.0860458473545632,0.0595432167374717,0.0144342037166989,0.0,0.0092029736936225,0.0991225413776467,0.369193814293507,0.665697186108861,0.66062823840784,0.6589922415799,0.659692559496649,0.662296614258999,0.659621528713585,0.661434186111734,0.657297690605535,0.659713623501123,0.660556338562501,0.663238109864236,0.675627564927599,0.660623867282729,0.665020341478144,0.660413356306636,0.38284604265781,0.6608133295331899,0.9846415943761291,0.6296457974030352,0.9522718517325786,0.430014802109615
0.0860458473545632,0.0595432167374717,0.0144342037166989,0.0,0.0092029736936225,0.0991225413776467,0.369193814293507,0.665697186108861,0.66062823840784,0.6589922415799,0.659692559496649,0.662296614258999,0.659621528713585,0.661434186111734,0.657297690605535,0.659713623501123,0.660556338562501,0.663238109864236,0.675627564927599,0.660623867282729,0.665020341478144,0.660413356306636,0.38284604265781,0.430014802109615,0.5958802479377577,0.9883983994913773,0.5776171401802306,0.9661763805988292,0.665878088735526
0.0595432167374717,0.0144342037166989,0.0,0.0092029736936225,0.0991225413776467,0.369193814293507,0.665697186108861,0.66062823840784,0.6589922415799,0.659692559496649,0.662296614258999,0.659621528713585,0.661434186111734,0.657297690605535,0.659713623501123,0.660556338562501,0.663238109864236,0.675627564927599,0.660623867282729,0.665020341478144,0.660413356306636,0.38284604265781,0.430014802109615,0.665878088735526,0.4948651437965831,0.9084355159307469,0.49036654616132924,0.9119778883607315,0.660615305728622
0.0144342037166989,0.0,0.0092029736936225,0.0991225413776467,0.369193814293507,0.665697186108861,0.66062823840784,0.6589922415799,0.659692559496649,0.662296614258999,0.659621528713585,0.661434186111734,0.657297690605535,0.659713623501123,0.660556338562501,0.663238109864236,0.675627564927599,0.660623867282729,0.665020341478144,0.660413356306636,0.38284604265781,0.430014802109615,0.665878088735526,0.660615305728622,0.43815788980236636,0.8493966102271946,0.4406681458811231,0.8796377044382504,0.661898041648183
